관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치년월,관리기관전화번호,위도,경도,데이터기준일자
서울특별시 영등포구,디지털로417,대림1동 930-4,생활방범,3,,360도 전방면,30,Oct-16,02-2670-4067,37.4936136,126.9042584,2020-05-06
서울특별시 영등포구,디지털로73길 16,대림1동 894-11,생활방범,1,,360도 전방면,30,Aug-17,02-2670-4067,37.49581235,126.9048215,2020-05-06
서울특별시 영등포구,디지털로61길 12,대림1동 858-31,생활방범,1,,360도 전방면,30,Sep-17,02-2670-4067,37.49301808,126.9021422,2020-05-06
서울특별시 영등포구,신길로15다길 7,대림1동 906-24,생활방범,5,,360도 전방면,30,Sep-17,02-2670-4067,37.49688549,126.9053572,2020-05-06
서울특별시 영등포구,도림로62나길 3,대림1동 893-10,생활방범,6,,360도 전방면,30,Sep-17,02-2670-4067,37.49680266,126.9041035,2020-05-06
서울특별시 영등포구,디지털로70길 16-17,대림1동 957-6,생활방범,1,,360도 전방면,30,Sep-17,02-2670-4067,37.49260211,126.9057546,2020-05-06
서울특별시 영등포구,디지털로81길 6-1,대림1동 907-42,생활방범,3,,360도 전방면,30,Dec-18,02-2670-4067,37.49684692,126.9074577,2020-05-06
서울특별시 영등포구,대림로12길 18,대림1동 987-12,생활방범,2,,360도 전방면,30,Jun-12,02-2670-4067,37.4903364,126.9050244,2020-05-06
서울특별시 영등포구,디지털로 398-1,대림1동 863-9,생활방범,2,,360도 전방면,30,Nov-13,02-2670-4067,37.49195747,126.9032837,2020-05-06
서울특별시 영등포구,대림로12가길 4-1,대림1동 873-13,생활방범,3,,360도 전방면,30,Nov-13,02-2670-4067,37.49120702,126.9045196,2020-05-06
서울특별시 영등포구,대림로12길 14,대림1동 987-4,생활방범,4,,360도 전방면,30,Feb-11,02-2670-4067,37.49061114,126.9043619,2020-05-06
서울특별시 영등포구,대림로10길 7 대림어린이공원내,대림1동 871-7,생활방범,3,,360도 전방면,30,Feb-11,02-2670-4067,37.49125618,126.9038771,2020-05-06
서울특별시 영등포구,시흥대로 681,,생활방범,3,,360도 전방면,30,Jan-06,02-2670-4067,37.49241623,126.9089105,2020-05-06
서울특별시 영등포구,디지털로70길 18,,생활방범,6,,360도 전방면,30,Sep-13,02-2670-4067,37.49311467,126.9067358,2020-05-06
서울특별시 영등포구,도림로50길 11-7,,생활방범,3,,360도 전방면,30,Jan-06,02-2670-4067,37.49520978,126.9021449,2020-05-06
서울특별시 영등포구,시흥대로 639(대림사거리),,생활방범,5,,360도 전방면,30,Jan-06,02-2670-4067,37.48892271,126.9060224,2020-05-06
서울특별시 영등포구,"디지털로64길 15-5,삼거리앞",대림1동 934-52 삼거리앞,생활방범,1,,360도 전방면,30,Jan-04,02-2670-4067,37.49216175,126.9054289,2020-05-06
서울특별시 영등포구,디지털로 455,대림1동 909-12,생활방범,1,,360도 전방면,30,Nov-11,02-2670-4067,37.49614536,126.9073334,2020-05-06
서울특별시 영등포구,신길로 25,대림1동 912-21,생활방범,1,,360도 전방면,30,Dec-14,02-2670-4067,37.49491224,126.9085831,2020-05-06
서울특별시 영등포구,"대림로8길 27-2,사거리앞",대림1동 957-14 사거리앞,생활방범,4,,360도 전방면,30,Feb-06,02-2670-4067,37.49195577,126.906559,2020-05-06
서울특별시 영등포구,디지털로64길 18-1,대림1동 972-4,생활방범,1,,360도 전방면,30,Feb-06,02-2670-4067,37.49165982,126.9052143,2020-05-06
서울특별시 영등포구,신길로 47,대림1동 908-2,교통단속,3,,360도 전방면,30,Feb-06,02-2670-4067,37.49687322,126.9081532,2020-05-06
서울특별시 영등포구,도림로 200,대림1동 757-11,교통단속,3,,360도 전방면,30,Feb-06,02-2670-4067,37.49670689,126.9030338,2020-05-06
서울특별시 영등포구,디지털로 402,대림1동 863-11,교통단속,3,,360도 전방면,30,Jan-07,02-2670-4067,37.49253732,126.9035047,2020-05-06
서울특별시 영등포구,"디지털로 450,대로변 근처",대림1동 911-3,교통단속,3,,360도 전방면,30,Jan-07,02-2670-4067,37.49587718,126.9072504,2020-05-06
서울특별시 영등포구,"대림로8길 20,사거리앞",대림1동 976-62 사거리앞,교통단속,1,,360도 전방면,30,Jan-07,02-2670-4067,37.49125587,126.905821,2020-05-06
서울특별시 영등포구,"대림로23가길 10,다사랑공원",대림2동 704-7 다사랑공원,생활방범,5,,360도 전방면,30,Jan-07,02-2670-4067,37.49256437,126.8994598,2020-05-06
서울특별시 영등포구,"시흥대로177길 11-5,쌈지공원1",대림2동 990-69 쌈지공원1,생활방범,3,,360도 전방면,30,Jan-07,02-2670-4067,37.4888358,126.9044999,2020-05-06
서울특별시 영등포구,"디지털로48길 27-2,삼거리앞",대림2동 1025-44 삼거리앞,생활방범,1,,360도 전방면,30,Jan-07,02-2670-4067,37.48795345,126.9019834,2020-05-06
서울특별시 영등포구,디지털로38길 14-5,대림2동 1096-6 부근앞,생활방범,1,,360도 전방면,30,Jan-07,02-2670-4067,37.48776523,126.9000873,2020-05-06
서울특별시 영등포구,디지털로48길 3,대림2동 1027-48,생활방범,1,,360도 전방면,30,Jan-07,02-2670-4067,37.48963896,126.9007401,2020-05-06
서울특별시 영등포구,디지털로48길 21-6,대림2동 1025-75,생활방범,1,,360도 전방면,30,Jan-07,02-2670-4067,37.48837871,126.901683,2020-05-06
서울특별시 영등포구,디지털로57길 20,대림2동 833-18 사거리앞,생활방범,1,,360도 전방면,30,Dec-07,02-2670-4067,37.49219398,126.9004541,2020-05-06
서울특별시 영등포구,대림로19길 3-1,대림2동 834-15 앞,생활방범,1,,360도 전방면,30,Dec-07,02-2670-4067,37.49264762,126.9011285,2020-05-06
서울특별시 영등포구,"도림천로 385,삼거리앞",대림2동 1116-18 삼거리앞,생활방범,1,,360도 전방면,30,Dec-07,02-2670-4067,37.49049704,126.8964316,2020-05-06
서울특별시 영등포구,도림천로15길 5-21,대림2동 1066-38,생활방범,1,,360도 전방면,30,Dec-07,02-2670-4067,37.48947076,126.8973777,2020-05-06
서울특별시 영등포구,디지털로 351-14,대림2동 1080-51,생활방범,1,,360도 전방면,30,Dec-07,02-2670-4067,37.48970729,126.8989084,2020-05-06
서울특별시 영등포구,디지털로47길 7,대림2동 1079-19,생활방범,1,,360도 전방면,30,Dec-07,02-2670-4067,37.49030967,126.8997631,2020-05-06
서울특별시 영등포구,디지털로52길 8-3,대림2동 1026-38,생활방범,1,,360도 전방면,30,Dec-07,02-2670-4067,37.48958604,126.9011089,2020-05-06
서울특별시 영등포구,"도림천로15길 9,사거리앞",대림2동 1066-127 사거리앞,생활방범,1,,360도 전방면,30,Dec-07,02-2670-4067,37.48884078,126.898159,2020-05-06
서울특별시 영등포구,디지털로48가길 10-17,대림2동 1023-8,생활방범,1,,360도 전방면,30,Dec-07,02-2670-4067,37.48889725,126.9022632,2020-05-06
서울특별시 영등포구,디지털로49길 12-5,대림2동 1075-54,생활방범,2,,360도 전방면,30,Dec-07,02-2670-4067,37.49095691,126.899769,2020-05-06
서울특별시 영등포구,디지털로49길 7,대림2동 1076-18,생활방범,1,,360도 전방면,30,Dec-07,02-2670-4067,37.49056726,126.8999203,2020-05-06
서울특별시 영등포구,디지털로49길 13,대림2동 1075-49 부근앞,생활방범,1,,360도 전방면,30,Dec-07,02-2670-4067,37.49086883,126.8994361,2020-05-06
서울특별시 영등포구,디지털로47길 14-1,대림2동 1079-42,생활방범,1,,360도 전방면,30,Dec-07,02-2670-4067,37.49061871,126.899202,2020-05-06
서울특별시 영등포구,"디지털로 359-1,골목안",대림2동 1079-41 골목안앞,생활방범,1,,360도 전방면,30,Dec-07,02-2670-4067,37.48979445,126.9000928,2020-05-06
서울특별시 영등포구,디지털로43길 6-1,대림2동 1080-13,생활방범,1,,360도 전방면,30,Dec-07,02-2670-4067,37.48997378,126.8993946,2020-05-06
서울특별시 영등포구,"디지털로41길 10,사거리앞",대림2동 1080-21 사거리앞,생활방범,1,,360도 전방면,30,Dec-07,02-2670-4067,37.48988045,126.8990962,2020-05-06
서울특별시 영등포구,"디지털로37가길 1-5,삼거리앞",대림2동 1060-51 삼거리앞,생활방범,1,,360도 전방면,30,Jan-09,02-2670-4067,37.48999217,126.8982027,2020-05-06
서울특별시 영등포구,디지털로37라길 5,대림2동 1067-1,생활방범,1,,360도 전방면,30,Jan-09,02-2670-4067,37.49064225,126.8978089,2020-05-06
서울특별시 영등포구,디지털로45길 10-1,대림2동 1079-30,생활방범,1,,360도 전방면,30,Jan-09,02-2670-4067,37.49036811,126.8992547,2020-05-06
서울특별시 영등포구,디지털로37다길 9-5,대림2동 1075-96,생활방범,1,,360도 전방면,30,Jan-09,02-2670-4067,37.49142741,126.898303,2020-05-06
서울특별시 영등포구,디지털로37다길 12-1,대림2동 1075-14 사거리앞,생활방범,3,,360도 전방면,30,Jan-09,02-2670-4067,37.49131955,126.8987675,2020-05-06
서울특별시 영등포구,도림천로11길 26-5,대림2동 1075-133,생활방범,1,,360도 전방면,30,Jan-09,02-2670-4067,37.4919551,126.8982599,2020-05-06
서울특별시 영등포구,"도림로40길 24,사거리앞",대림2동 1071-1 사거리앞,생활방범,2,,360도 전방면,30,Feb-11,02-2670-4067,37.49182973,126.8990588,2020-05-06
서울특별시 영등포구,대림로23가길 10-1,대림2동 704-8,생활방범,1,,360도 전방면,30,Feb-11,02-2670-4067,37.49248364,126.8994337,2020-05-06
서울특별시 영등포구,"디지털로48길 12,사거리앞",대림2동 1078-18 사거리앞,생활방범,2,,360도 전방면,30,Feb-11,02-2670-4067,37.48902202,126.9008613,2020-05-06
서울특별시 영등포구,디지털로56길 6-1,대림2동 1020-22,생활방범,1,,360도 전방면,30,Feb-11,02-2670-4067,37.49066389,126.9023639,2020-05-06
서울특별시 영등포구,디지털로37길 32,대림2동 1058-20,생활방범,2,,360도 전방면,30,Dec-11,02-2670-4067,37.49157374,126.8978551,2020-05-06
서울특별시 영등포구,디지털로38길 20-5,대림2동 1095-15,생활방범,1,,360도 전방면,30,Dec-11,02-2670-4067,37.48750273,126.9008854,2020-05-06
서울특별시 영등포구,"디지털로38길 20-20,사거리앞",대림2동 1095-35 사거리앞,생활방범,3,,360도 전방면,30,Jan-06,02-2670-4067,37.48724645,126.9003682,2020-05-06
서울특별시 영등포구,"디지털로53가길 9-2,삼거리앞",대림2동 1075-104 삼거리앞,생활방범,1,,360도 전방면,30,Dec-15,02-2670-4067,37.49073198,126.9002197,2020-05-06
서울특별시 영등포구,"디지털로38길 16,삼거리앞",대림2동 1095-37 삼거리앞,생활방범,2,,360도 전방면,30,Jan-09,02-2670-4067,37.48790322,126.9004851,2020-05-06
서울특별시 영등포구,"대림로7길 13,사거리앞",대림2동 990-104 사거리앞,생활방범,5,,360도 전방면,30,Jan-10,02-2670-4067,37.4890388,126.9036794,2020-05-06
서울특별시 영등포구,"디지털로40길 14,사거리앞",대림2동 1092-43 사거리앞,생활방범,1,,360도 전방면,30,Jan-10,02-2670-4067,37.48845296,126.9007369,2020-05-06
서울특별시 영등포구,"대림로23길 24,삼거리앞",대림2동 706-13 삼거리앞,생활방범,2,,360도 전방면,30,Jan-10,02-2670-4067,37.49294722,126.8982777,2020-05-06
서울특별시 영등포구,"디지털로48길 19,사거리앞",대림2동 1025-13 사거리앞,생활방범,2,,360도 전방면,30,Jan-10,02-2670-4067,37.48850573,126.9012778,2020-05-06
서울특별시 영등포구,"디지털로48나길 11,사거리앞",대림2동 1025-22 사거리앞,생활방범,1,,360도 전방면,30,Jan-10,02-2670-4067,37.4890045,126.9018077,2020-05-06
서울특별시 영등포구,"대림로7다길 7-1,삼거리앞",대림2동 1022-40 삼거리앞,생활방범,1,,360도 전방면,30,Jan-10,02-2670-4067,37.48942205,126.9029962,2020-05-06
서울특별시 영등포구,디지털로54길 22-5,대림2동 1027-21,쓰레기단속,1,,360도 전방면,30,Jan-10,02-2670-4067,37.48917271,126.9024979,2020-05-06
서울특별시 영등포구,"도림천로13길 6,삼거리앞",대림2동 1060-35 삼거리앞,쓰레기단속,1,,360도 전방면,30,Jan-10,02-2670-4067,37.49027754,126.8969459,2020-05-06
서울특별시 영등포구,"대림로7길 16-2,삼거리앞",대림2동 991-34 삼거리앞,쓰레기단속,1,,360도 전방면,30,Jan-10,02-2670-4067,37.48878011,126.9031235,2020-05-06
서울특별시 영등포구,대림로23길 13,대림2동 702 명지성모병원 앞 사거리 대동초교내,생활방범,1,,360도 전방면,30,Sep-11,02-2670-4067,37.49348923,126.8991733,2020-05-06
서울특별시 영등포구,디지털로53길 31,대림2동 703-5 박재란공인중개사 앞 대동초교내,생활방범,1,,360도 전방면,30,Sep-11,02-2670-4067,37.49315097,126.8994181,2020-05-06
서울특별시 영등포구,디지털로53길 23,대림2동 1039-13 한송빌딩앞,생활방범,1,,360도 전방면,30,Sep-11,02-2670-4067,37.49243738,126.8999581,2020-05-06
서울특별시 영등포구,디지털로 378,대림2동 1032-14 향촌반점앞,생활방범,1,,360도 전방면,30,Feb-11,02-2670-4067,37.49074067,126.9015104,2020-05-06
서울특별시 영등포구,디지털로 349,대림2동 1082-26 광명당앞 가로등,생활방범,1,,360도 전방면,30,Feb-06,02-2670-4067,37.48887464,126.8992355,2020-05-06
서울특별시 영등포구,대림로23길 30,대림2동 1049-5 한전주,생활방범,1,,360도 전방면,30,Feb-06,02-2670-4067,37.4926923,126.8978588,2020-05-06
서울특별시 영등포구,도림로38길 1 대림역 12번출구 앞,대림2동 1050-3,생활방범,3,,360도 전방면,30,Feb-06,02-2670-4067,37.49293221,126.8971615,2020-05-06
서울특별시 영등포구,대림로21길 5-1 대동초등학교 정문 앞,대림2동 702 대동초교 정문 내 좌측 신규폴,생활방범,1,,360도 전방면,30,Feb-06,02-2670-4067,37.49292712,126.9006632,2020-05-06
서울특별시 영등포구,대림로 115 대림공원 사거리앞,대림2동 861-15 G마트앞 가로등,생활방범,2,,360도 전방면,30,Feb-06,02-2670-4067,37.49172259,126.9023984,2020-05-06
서울특별시 영등포구,대림2동 1103-13,대림2동 1103-13,생활방범,1,,360도 전방면,30,Feb-06,02-2670-4067,37.48624754,126.9004081,2020-05-06
서울특별시 영등포구,"디지털로54길 4-2,삼거리앞",대림2동 1028-5 삼거리앞,생활방범,1,,360도 전방면,30,Feb-06,02-2670-4067,37.49040772,126.9016788,2020-05-06
서울특별시 영등포구,"시흥대로177길 11,삼거리앞",대림2동 990-71 삼거리앞,생활방범,1,,360도 전방면,30,Feb-06,02-2670-4067,37.48907088,126.9046888,2020-05-06
서울특별시 영등포구,디지털로 338,대림2동 1088-15,생활방범,3,,360도 전방면,30,Feb-06,02-2670-4067,37.48807222,126.8985329,2020-05-06
서울특별시 영등포구,"대림로23나길 7,삼거리앞",대림2동 704-14 삼거리앞,생활방범,1,,360도 전방면,30,Feb-06,02-2670-4067,37.49249344,126.8987235,2020-05-06
서울특별시 영등포구,"디지털로57길 12,사거리앞",대림2동 860-24 사거리앞,생활방범,2,,360도 전방면,30,Feb-06,02-2670-4067,37.49165068,126.900841,2020-05-06
서울특별시 영등포구,"도림천로13길 10,사거리앞",대림2동 1060-38 사거리앞,생활방범,1,,360도 전방면,30,Feb-06,02-2670-4067,37.49053275,126.8974939,2020-05-06
서울특별시 영등포구,"디지털로37길 20,사거리앞",대림2동 1068-10 사거리앞,생활방범,1,,360도 전방면,30,Feb-06,02-2670-4067,37.49023857,126.8982857,2020-05-06
서울특별시 영등포구,"디지털로 365,대로변앞",대림2동 1077-3 대로변앞,생활방범,1,,360도 전방면,30,Jan-13,02-2670-4067,37.49010305,126.9005775,2020-05-06
서울특별시 영등포구,"대림로7길 16-1,사거리앞",대림2동 991-27 사거리앞,생활방범,2,,360도 전방면,30,Jan-13,02-2670-4067,37.48863822,126.9033528,2020-05-06
서울특별시 영등포구,시흥대로175가길 8,대림2동 993-31,생활방범,3,,360도 전방면,30,Jul-13,02-2670-4067,37.48794449,126.9037616,2020-05-06
서울특별시 영등포구,디지털로48나길 5,대림2동 1025-88,생활방범,1,,360도 전방면,30,Jan-10,02-2670-4067,37.48836923,126.902026,2020-05-06
서울특별시 영등포구,"디지털로48가길 11,사거리앞",대림2동 1027-15 사거리앞,생활방범,4,,360도 전방면,30,Jan-14,02-2670-4067,37.48930436,126.902099,2020-05-06
서울특별시 영등포구,"디지털로48길 23-1,주차장 담벼락앞",대림2동 1025-85 옆 주차장담벼락앞,생활방범,1,,360도 전방면,30,Jan-14,02-2670-4067,37.48793944,126.9016846,2020-05-06
서울특별시 영등포구,"도림천로15길 2,대로변앞",대림2동 1116-38 대로변앞,생활방범,1,,360도 전방면,30,Mar-15,02-2670-4067,37.48848121,126.8973406,2020-05-06
서울특별시 영등포구,디지털로 338-11,대림2동 1081-92,생활방범,1,,360도 전방면,30,Mar-15,02-2670-4067,37.48775479,126.8991835,2020-05-06
