∞¸∏Æ±‚∞¸∏Ì,º“¿Á¡ˆµµ∑Œ∏Ì¡÷º“,º“¿Á¡ˆ¡ˆπ¯¡÷º“,º≥ƒ°∏Ò¿˚±∏∫–,ƒ´∏ﬁ∂Û¥Îºˆ,ƒ´∏ﬁ∂Û»≠º“ºˆ,√‘øµπÊ∏È¡§∫∏,∫∏∞¸¿œºˆ,º≥ƒ°≥‚ø˘,∞¸∏Æ±‚∞¸¿¸»≠π¯»£,¿ßµµ,∞Êµµ,µ•¿Ã≈Õ±‚¡ÿ¿œ¿⁄
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¥‰Ω ∏Æ∑Œ59∞°±Ê 14,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¥‰Ω ∏Æ2µø 1-304,æÓ∏∞¿Ã∫∏»£,2,200,,,Jan-16,02-2127-4091,37.5739346,127.0659171,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¥‰Ω ∏Æ∑Œ60±Ê 40,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¥‰Ω ∏Æµø 808-2,æÓ∏∞¿Ã∫∏»£,3,200,,,Jan-10,02-2127-4091,37.5711603,127.064533,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¥‰Ω ∏Æ∑Œ56±Ê 89,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¥‰Ω ∏Æµø 23-3,ª˝»∞πÊπ¸,3,200,,,Oct-16,02-2127-4091,37.568747,127.058878,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¥‰Ω ∏Æ∑Œ48≥™±Ê 12,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¥‰Ω ∏Æµø 32-31,ª˝»∞πÊπ¸,3,200,,,Oct-16,02-2127-4091,37.569815,127.058371,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ «—√µ∑Œ33±Ê 11,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¥‰Ω ∏Æµø 1000,æÓ∏∞¿Ã∫∏»£,2,200,,,Oct-16,02-2127-4091,37.5758826,127.0655211,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¥‰Ω ∏Æ∑Œ48±Ê 24,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¥‰Ω ∏Æµø 52-5,æÓ∏∞¿Ã∫∏»£,2,200,,,Oct-16,02-2127-4091,37.5717651,127.0577332,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¥‰Ω ∏Æ∑Œ48±Ê 38,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¥‰Ω ∏Æµø 50-35,æÓ∏∞¿Ã∫∏»£,2,200,,,Oct-16,02-2127-4091,37.5711043,127.0576872,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¥‰Ω ∏Æ∑Œ48±Ê 67,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¥‰Ω ∏Æµø 33-16,æÓ∏∞¿Ã∫∏»£,3,200,,,Oct-16,02-2127-4091,37.570114,127.057723,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿¸≥Û∑Œ2≥™±Ê 12,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¥‰Ω ∏Æµø 488-55,ª˝»∞πÊπ¸,3,200,,,Dec-17,02-2127-4091,37.567239,127.057492,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ »≤π∞∑Œ15±Ê 25,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¥‰Ω ∏Æµø 998,ª˝»∞πÊπ¸,3,200,,,Dec-18,02-2127-4091,37.566148,127.0571882,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¥‰Ω ∏Æ∑Œ48∂Û±Ê 12,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¥‰Ω ∏Æµø 21-1,ª˝»∞πÊπ¸,3,200,,,Dec-18,02-2127-4091,37.569017,127.058209,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¥‰Ω ∏Æ∑Œ 219-4,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¥‰Ω ∏Æµø 3-37,ª˝»∞πÊπ¸,3,200,,,Dec-19,02-2127-4091,37.57311695,127.0651036,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ »≤π∞∑Œ15¥Ÿ±Ê 11,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¥‰Ω ∏Æµø 953-11,ª˝»∞πÊπ¸,3,200,,,Dec-19,02-2127-4091,37.56586515,127.0593835,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿¸≥Û∑Œ4∞°±Ê 8,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¥‰Ω ∏Æµø 488-100,ª˝»∞πÊπ¸,3,200,,,Dec-19,02-2127-4091,37.566812,127.058296,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¥‰Ω ∏Æ∑Œ58±Ê 8,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¥‰Ω ∏Æµø 60-7,ª˝»∞πÊπ¸,2,200,,,Dec-19,02-2127-4091,37.57239511,127.060377,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ √µ»£¥Î∑Œ17±Ê 75,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ øÎΩ≈µø 112-21,ª˝»∞πÊπ¸,3,200,,,Jan-06,02-2127-4091,37.5775616,127.032196,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ √ª∞Ë√µ∑Œ13±Ê 31,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ øÎΩ≈µø 129-263,ª˝»∞πÊπ¸,3,200,,,Jan-06,02-2127-4091,37.5734862,127.034316,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ √µ»£¥Î∑Œ25±Ê 55,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ øÎΩ≈µø 237-57,ª˝»∞πÊπ¸,3,200,,,Jan-06,02-2127-4091,37.5765158,127.0340431,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ø’ªÍ∑Œ 6,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ øÎΩ≈µø 101-2,ª˝»∞πÊπ¸,3,200,,,Jan-06,02-2127-4091,37.5756262,127.024808,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ øÎΩ≈µø 238-30,æÓ∏∞¿Ã∫∏»£,3,200,,,Jan-07,02-2127-4091,37.57545837,127.0299537,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ∞ÌªÍ¿⁄∑Œ28±Ê,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ øÎΩ≈µø 33-1,ª˝»∞πÊπ¸,3,200,,,Jan-07,02-2127-4091,37.575,127.03827,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ æ»æœ∑Œ 30-4,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ øÎΩ≈µø 723-2,ª˝»∞πÊπ¸,3,200,,,Jan-07,02-2127-4091,37.57991463,127.0264318,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ øÎΩ≈µø 39-1008,ª˝»∞πÊπ¸,3,200,,,Jan-08,02-2127-4091,37.5748639,127.043557,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ æ»æœ∑Œ16±Ê 9,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ øÎΩ≈µø 727-9,ª˝»∞πÊπ¸,4,200,,,Jan-08,02-2127-4091,37.5817272,127.029118,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ √µ»£¥Î∑Œ 4,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ øÎΩ≈µø 117-23,ª˝»∞πÊπ¸,4,200,,,Jan-08,02-2127-4091,37.5745474,127.024024,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ øÎΩ≈µø 396-1,ª˝»∞πÊπ¸,2,200,,,Jan-08,02-2127-4091,37.5786893,127.025947,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ π´«–∑Œ26±Ê 16,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ øÎΩ≈µø 779,ª˝»∞πÊπ¸,3,200,,,Jan-09,02-2127-4091,37.5733316,127.031359,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ øÎΩ≈µø 11-1,ª˝»∞πÊπ¸,3,200,,,Jan-09,02-2127-4091,37.5783762,127.041736,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ √µ»£¥Î∑Œ45≥™±Ê 44,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ øÎΩ≈µø 39-530,ª˝»∞πÊπ¸,3,200,,,Jan-09,02-2127-4091,37.5767229,127.041772,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ≥≠∞Ë∑Œ28±Ê 12,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ øÎΩ≈µø 114-27,ª˝»∞πÊπ¸,3,200,,,Jan-09,02-2127-4091,37.5727679,127.024071,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ π´«–∑Œ20±Ê 14-6,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ øÎΩ≈µø 129-430,ª˝»∞πÊπ¸,3,200,,,Jan-09,02-2127-4091,37.570489,127.031284,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ø’ªÍ∑Œ30±Ê 23-1,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ øÎΩ≈µø 20-35,ª˝»∞πÊπ¸,3,200,,,Jan-09,02-2127-4091,37.5775364,127.040745,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ √µ»£¥Î∑Œ13±Ê 13,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ øÎΩ≈µø 238-7,æÓ∏∞¿Ã∫∏»£,3,200,,,Jan-09,02-2127-4091,37.5746272,127.029902,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ øÎµŒµø 238-154,ª˝»∞πÊπ¸,4,200,,,Jan-10,02-2127-4091,37.575006,127.028292,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ √µ»£¥Î∑Œ43±Ê 46,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ øÎµŒµø 39-361,ª˝»∞πÊπ¸,3,200,,,Jan-10,02-2127-4091,37.5760982,127.043711,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ∞ÌªÍ¿⁄∑Œ34±Ê 60,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ øÎΩ≈µø 12-9,ª˝»∞πÊπ¸,3,200,,,Jan-10,02-2127-4091,37.5786958,127.042529,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ π´«–∑Œ16±Ê 59,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ øÎΩ≈µø 129-357,ª˝»∞πÊπ¸,3,200,,,Jan-10,02-2127-4091,37.5717339,127.033738,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ øÎΩ≈µø 756-13,ª˝»∞πÊπ¸,3,200,,,Jan-10,02-2127-4091,37.5786215,127.027314,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ øÎΩ≈µø 92-5,ª˝»∞πÊπ¸,3,200,,,Jan-10,02-2127-4091,37.5780203,127.03504,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ √µ»£¥Î∑Œ29∞°±Ê 11,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ øÎµŒµø 39-938,ª˝»∞πÊπ¸,3,200,,,Jan-10,02-2127-4091,37.5739008,127.040871,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ «œ¡§∑Œ 20-1,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ øÎΩ≈µø 94-14,ª˝»∞πÊπ¸,3,200,,,Jan-10,02-2127-4091,37.572871,127.026884,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ øÎΩ≈µø 687-72,ª˝»∞πÊπ¸,3,200,,,Nov-11,02-2127-4091,37.5768895,127.035082,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ π´«–∑Œ32±Ê 27,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ øÎµŒµø 118-7,ª˝»∞πÊπ¸,3,200,,,Nov-11,02-2127-4091,37.5755208,127.032291,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ø’ªÍ∑Œ30±Ê 29,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ øÎµŒµø 20-3,ª˝»∞πÊπ¸,3,200,,,Nov-11,02-2127-4091,37.5773063,127.041626,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ø’ªÍ∑Œ3∞°±Ê 10,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ Ω≈º≥µø 89-76,ª˝»∞πÊπ¸,3,200,,,Nov-11,02-2127-4091,37.5771059,127.025805,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ √ª∞Ë√µ∑Œ 547,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ øÎµŒµø 696-9,æÓ∏∞¿Ã∫∏»£,3,200,,,Jan-12,02-2127-4091,37.5726498,127.036727,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ Ω≈º≥µø 101-7,ª˝»∞πÊπ¸,3,200,,,Jul-12,02-2127-4091,37.575525,127.023792,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ∞ÌªÍ¿⁄∑Œ28±Ê 61,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ øÎµŒµø 39-663,ª˝»∞πÊπ¸,3,200,,,Feb-15,02-2127-4091,37.5745651,127.041556,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ «—∫˚∑Œ 32,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ Ω≈º≥µø 16,ª˝»∞πÊπ¸,3,200,,,Feb-15,02-2127-4091,37.5779324,127.026343,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ √µ»£¥Î∑Œ2±Ê 23-9,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ øÎΩ≈µø 104-35,ª˝»∞πÊπ¸,2,200,,,Jan-09,02-2127-4091,37.5738311,127.0246009,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ √µ»£¥Î∑Œ16±Ê 32,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ øÎµŒµø 129-31,ª˝»∞πÊπ¸,3,200,,,Oct-16,02-2127-4091,37.572467,127.031263,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ √µ»£¥Î∑Œ13±Ê 43,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ øÎµŒµø 237-1,æÓ∏∞¿Ã∫∏»£,3,200,,,Oct-16,02-2127-4091,37.576359,127.028035,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ø’ªÍ∑Œ16±Ê 28,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ øÎµŒµø 119-40,ª˝»∞πÊπ¸,4,200,,,Dec-17,02-2127-4091,37.576446,127.031171,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ø’ªÍ∑Œ32±Ê 57,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ øÎµŒµø 39-21,ª˝»∞πÊπ¸,3,200,,,Dec-17,02-2127-4091,37.576649,127.041039,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ √µ»£¥Î∑Œ33±Ê 46,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ øÎµŒµø 39-682,ª˝»∞πÊπ¸,4,200,,,Dec-17,02-2127-4091,37.575464,127.041588,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ π´«–∑Œ 34∞°±Ê 21,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ øÎµŒµø 102-179,ª˝»∞πÊπ¸,3,200,,,Dec-17,02-2127-4091,37.577568,127.033771,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ «œ¡§∑Œ 44,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ Ω≈º≥µø 92-10,±≥≈Î¥‹º”,4,200,,,Dec-17,02-2127-4091,37.574912,127.026788,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ∞ÌªÍ¿⁄∑Œ34±Ê 11,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ øÎµŒµø 23-6,ª˝»∞πÊπ¸,4,200,,,Dec-17,02-2127-4091,37.577606,127.039081,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¡§∏™√µµø∑Œ 60-13,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ øÎµŒµø 712-53,ª˝»∞πÊπ¸,3,200,,,Dec-17,02-2127-4091,37.577668,127.035538,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ √µ»£¥Î∑Œ29±Ê 64,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ øÎµŒµø 39-78,ª˝»∞πÊπ¸,3,200,,,Jul-18,02-2127-4091,37.57632801,127.0413108,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ √µ»£¥Î∑Œ29±Ê 45,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ øÎµŒµø 39-105,ª˝»∞πÊπ¸,3,200,,,Jul-18,02-2127-4091,37.57561461,127.040767,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ø’ªÍ∑Œ22±Ê 52,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ øÎµŒµø 102-127,ª˝»∞πÊπ¸,3,200,,,Jul-18,02-2127-4091,37.5760298,127.033408,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ «œ¡§∑Œ54,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ Ω≈º≥µø 89-83,ª˝»∞πÊπ¸,4,200,,,Jul-18,02-2127-4091,37.5760778,127.0264527,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ∞ÌªÍ¿⁄∑Œ31±Ê 25,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ øÎµŒµø 792-2,ª˝»∞πÊπ¸,4,200,,,Dec-18,02-2127-4091,37.576669,127.036604,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ π´«–∑Œ26±Ê 27,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ øÎµŒµø 122-35,ª˝»∞πÊπ¸,3,200,,,Dec-18,02-2127-4091,37.57349449,127.032278,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ «œ¡§∑Œ6,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ Ω≈º≥µø 94-37,ª˝»∞πÊπ¸,2,200,,,Dec-18,02-2127-4091,37.571545,127.027008,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ π´«–∑Œ37±Ê 12,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ øÎµŒµø 231-5,ª˝»∞πÊπ¸,3,200,,,Dec-19,02-2127-4091,37.57840022,127.0295518,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ √µ»£¥Î∑Œ33±Ê 83,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ øÎµŒµø 39-534,ª˝»∞πÊπ¸,3,200,,,Dec-19,02-2127-4091,37.5769656,127.0422032,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ √µ»£¥Î∑Œ23±Ê 27,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ øÎµŒµø 102-92,ª˝»∞πÊπ¸,3,200,,,Dec-19,02-2127-4091,37.57534304,127.0333226,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ øÎµŒµø 39-994,ª˝»∞πÊπ¸,3,200,,,Dec-19,02-2127-4091,37.576685,127.044617,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ øÎµŒµø 129-117,ª˝»∞πÊπ¸,4,200,,,Dec-19,02-2127-4091,37.572068,127.033305,2020/04/01
º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ »÷∞Ê∑Œ3±Ê 88-1,º≠øÔ∆Ø∫∞Ω√ µø¥ÎπÆ±∏ ¿ÃπÆ1µø 138-1,ª˝»∞πÊπ¸,3,200,,,Jan-06,02-2127-4091,37.59864495,127.0647952,2020/04/01
