∞¸∏Æ±‚∞¸∏Ì,º“¿Á¡ˆµµ∑Œ∏Ì¡÷º“,º“¿Á¡ˆ¡ˆπ¯¡÷º“,º≥ƒ°∏Ò¿˚±∏∫–,ƒ´∏ﬁ∂Û¥Îºˆ,ƒ´∏ﬁ∂Û»≠º“ºˆ,√‘øµπÊ∏È¡§∫∏,∫∏∞¸¿œºˆ,º≥ƒ°≥‚ø˘,∞¸∏Æ±‚∞¸¿¸»≠π¯»£,¿ßµµ,∞Êµµ,µ•¿Ã≈Õ±‚¡ÿ¿œ¿⁄
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ¡ﬂ»≠2µø 305-65,ª˝»∞πÊπ¸,2,200,0,30,Feb-13,02-2094-0284,37.60100937,127.0789642,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ µø¿œ∑Œ129±Ê 17,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ¡ﬂ»≠2µø 301-83,ª˝»∞πÊπ¸,3,200,0,30,Dec-17,02-2094-0284,37.59939194,127.0788345,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ¡ﬂ∂˚ø™∑Œ3∞°±Ê 31,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ¡ﬂ»≠2µø 321-3,ª˝»∞πÊπ¸,3,200,0,30,Dec-17,02-2094-0284,37.5962944,127.074852,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∫¿»≠ªÍ∑Œ3±Ê 53-8,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ¡ﬂ»≠2µø 332-25,ª˝»∞πÊπ¸,2,200,0,30,Dec-17,02-2094-0284,37.60401535,127.0751572,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ¡ﬂ∂˚√µ∑Œ14±Ê 24,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ¡ﬂ»≠2µø 209,ª˝»∞πÊπ¸,2,200,0,30,Dec-17,02-2094-0284,37.59434891,127.0740891,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ µø¿œ∑Œ152±Ê 5,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ π¨1µø 122-200,ª˝»∞πÊπ¸,1,200,0,30,Jan-05,02-2094-0284,37.60837479,127.0787794,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ µø¿œ∑Œ160±Ê 12,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ π¨1µø 180-38,ª˝»∞πÊπ¸,5,200,0,30,Jan-05,02-2094-0284,37.61070609,127.0786169,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ µø¿œ∑Œ154±Ê 53-26,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ π¨1µø 122-84,ª˝»∞πÊπ¸,1,200,0,30,Jan-08,02-2094-0284,37.61044389,127.0810228,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ µø¿œ∑Œ160±Ê 39,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ π¨1µø 122-255,ª˝»∞πÊπ¸,4,200,0,30,Jan-08,02-2094-0284,37.61106029,127.0799597,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∞¯∏™∑Œ18±Ê 59,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ π¨1µø 387,ª˝»∞πÊπ¸,4,200,0,30,Aug-08,02-2094-0284,37.61830139,127.0833359,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∞¯∏™∑Œ14±Ê 19,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ π¨1µø 159-33,ª˝»∞πÊπ¸,1,200,0,30,Mar-09,02-2094-0284,37.61763382,127.0804367,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ º˜º±øÀ¡÷∑Œ3±Ê 19,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ π¨1µø 301-4,ª˝»∞πÊπ¸,1,200,0,30,Mar-09,02-2094-0284,37.61524088,127.0795164,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∞¯∏™∑Œ2≥™±Ê 29,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ π¨1µø 172-36,ª˝»∞πÊπ¸,4,200,0,30,Sep-09,02-2094-0284,37.61341095,127.0795441,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∞¯∏™∑Œ12±Ê 45-4,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ π¨1µø 66-3,ª˝»∞πÊπ¸,1,200,0,30,Mar-10,02-2094-0284,37.61580276,127.0816345,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ º˜º±øÀ¡÷∑Œ5±Ê 6,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ π¨1µø 114-5,ª˝»∞πÊπ¸,1,200,0,30,Mar-10,02-2094-0284,37.61485291,127.080864,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ µø¿œ∑Œ154±Ê 44,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ π¨1µø 122-173,ª˝»∞πÊπ¸,1,200,0,30,Mar-10,02-2094-0284,37.60914612,127.0804977,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ µø¿œ∑Œ148±Ê 46,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ π¨1µø 128-73,ª˝»∞πÊπ¸,1,200,0,30,Mar-10,02-2094-0284,37.60742052,127.0811213,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∞¯∏™∑Œ2∞°±Ê 27,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ π¨1µø 171-36,ª˝»∞πÊπ¸,1,200,0,30,Mar-10,02-2094-0284,37.61329269,127.0786972,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ µø¿œ∑Œ146±Ê 36,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ π¨1µø 186-15,ª˝»∞πÊπ¸,4,200,0,30,Mar-10,02-2094-0284,37.60653252,127.0805629,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ µø¿œ∑Œ146±Ê 17,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ π¨1µø 182-19,ª˝»∞πÊπ¸,1,200,0,30,Feb-15,02-2094-0284,37.60645676,127.0798569,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ µø¿œ∑Œ148±Ê 36,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ π¨1µø 202-9,ª˝»∞πÊπ¸,2,200,0,30,Aug-14,02-2094-0284,37.6073043,127.0803627,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∞¯∏™∑Œ2±Ê 7,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ π¨1µø 174-4,ª˝»∞πÊπ¸,4,200,0,30,Aug-14,02-2094-0284,37.61214066,127.0785599,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ µø¿œ∑Œ154±Ê 17,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ π¨1µø 122-206,ª˝»∞πÊπ¸,1,200,0,30,Aug-14,02-2094-0284,37.60905608,127.0791565,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ º˜º±øÀ¡÷∑Œ 26,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ π¨1µø 294-54,ª˝»∞πÊπ¸,1,200,0,30,Aug-14,02-2094-0284,37.6144089,127.0793664,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ µø¿œ∑Œ172±Ê 48,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ π¨1µø 160-20,ª˝»∞πÊπ¸,1,200,0,30,Feb-15,02-2094-0284,37.61762162,127.0781483,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ π¨1µø 5-1,ª˝»∞πÊπ¸,3,200,0,30,Feb-15,02-2094-0284,37.61975205,127.0844697,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ Ω≈≥ª∑Œ25∞°±Ê 20,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ π¨1µø 11,ª˝»∞πÊπ¸,3,200,0,30,Feb-15,02-2094-0284,37.61820984,127.0871658,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∞¯∏™∑Œ16±Ê 32,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ π¨1µø 155-25,ª˝»∞πÊπ¸,1,200,0,30,Feb-15,02-2094-0284,37.61819839,127.0806885,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ µø¿œ∑Œ172±Ê 46,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ π¨1µø 160-19,ª˝»∞πÊπ¸,1,200,0,30,Feb-15,02-2094-0284,37.6174469,127.0782547,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ º˜º±øÀ¡÷∑Œ5±Ê 15-13,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ π¨1µø 109-20,ª˝»∞πÊπ¸,1,200,0,30,Dec-15,02-2094-0284,37.61540222,127.0800629,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∞¯∏™∑Œ 55,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ π¨1µø 163-7,ª˝»∞πÊπ¸,4,200,0,30,Dec-15,02-2094-0284,37.61572266,127.078949,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ µø¿œ∑Œ156±Ê 69,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ π¨1µø 122-295,ª˝»∞πÊπ¸,1,200,0,30,Dec-15,02-2094-0284,37.61057281,127.081871,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∞¯∏™∑Œ16±Ê 48,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ π¨1µø 155-1,ª˝»∞πÊπ¸,2,200,0,30,Dec-16,02-2094-0284,37.61823273,127.0817871,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∞¯∏™∑Œ2∂Û±Ê 37,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ π¨1µø 121-1,ª˝»∞πÊπ¸,3,200,0,30,Dec-16,02-2094-0284,37.61352921,127.0814743,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∞¯∏™∑Œ12∞°±Ê 70-15,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ π¨1µø 49-49,ª˝»∞πÊπ¸,3,200,0,30,Dec-16,02-2094-0284,37.61799158,127.0833534,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ Ω≈≥ª∑Œ25∞°±Ê 20-6,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ π¨1µø 3-10,ª˝»∞πÊπ¸,4,200,0,30,Dec-16,02-2094-0284,37.61862002,127.0841332,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∞¯∏™∑Œ14±Ê 38,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ π¨1µø 156-13,ª˝»∞πÊπ¸,2,200,0,30,Dec-16,02-2094-0284,37.61773956,127.0813106,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∞¯∏™∑Œ2±Ê 48,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ π¨1µø 121-118,ª˝»∞πÊπ¸,2,200,0,30,Dec-17,02-2094-0284,37.61289978,127.080574,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ µø¿œ∑Œ148≥™±Ê 14,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ π¨1µø 128-12,ª˝»∞πÊπ¸,2,200,0,30,Dec-17,02-2094-0284,37.60796356,127.0809937,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∞¯∏™∑Œ14±Ê 8-13,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ π¨1µø 157-9,ª˝»∞πÊπ¸,3,200,0,30,Dec-17,02-2094-0284,37.61705017,127.0801295,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ∞¯∏™∑Œ2±Ê 47,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ π¨1µø 381,ª˝»∞πÊπ¸,4,200,0,30,Dec-17,02-2094-0284,37.61223422,127.0805815,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ µø¿œ∑Œ144±Ê 3,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ π¨1µø 188-1,ª˝»∞πÊπ¸,3,200,0,30,Dec-17,02-2094-0284,37.60552597,127.0794525,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ µø¿œ∑Œ169±Ê 15-12,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ π¨2µø 238-41,ª˝»∞πÊπ¸,1,200,0,30,Jan-05,02-2094-0284,37.61326218,127.075943,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ µø¿œ∑Œ157∂Û±Ê 30,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ π¨2µø 240-100,ª˝»∞πÊπ¸,1,200,0,30,Jan-08,02-2094-0284,37.61095873,127.0750611,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ µø¿œ∑Œ149±Ê 69-20,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ π¨2µø 248-34,ª˝»∞πÊπ¸,4,200,0,30,Jan-08,02-2094-0284,37.60565186,127.0745468,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ µø¿œ∑Œ169∞°±Ê 31,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ π¨2µø 235-93,ª˝»∞πÊπ¸,2,200,0,30,Jan-08,02-2094-0284,37.61504364,127.0745239,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ µø¿œ∑Œ163±Ê 55,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ π¨2µø 240-162,ª˝»∞πÊπ¸,4,200,0,30,Sep-09,02-2094-0284,37.61162186,127.0740814,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ µø¿œ∑Œ151±Ê 59,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ π¨2µø 247-1,ª˝»∞πÊπ¸,4,200,0,30,Sep-09,02-2094-0284,37.60779953,127.0749207,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ µø¿œ∑Œ149±Ê 60,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ π¨2µø 247-148,ª˝»∞πÊπ¸,6,200,0,30,Sep-09,02-2094-0284,37.60645294,127.0752106,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ¡ﬂ∂˚ø™∑Œ43±Ê 21,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ π¨2µø 237-148,ª˝»∞πÊπ¸,1,200,0,30,Mar-10,02-2094-0284,37.61256027,127.0743256,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ µø¿œ∑Œ157¥Ÿ±Ê 17,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ π¨2µø 243-63,ª˝»∞πÊπ¸,1,200,0,30,Mar-10,02-2094-0284,37.6088829,127.075531,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ µø¿œ∑Œ157±Ê 53,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ π¨2µø 243-134,ª˝»∞πÊπ¸,4,200,0,30,Mar-10,02-2094-0284,37.60949326,127.074585,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ µø¿œ∑Œ149∞°±Ê 20,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ π¨2µø 245-34,ª˝»∞πÊπ¸,2,200,0,30,Mar-10,02-2094-0284,37.60752869,127.0773468,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ µø¿œ∑Œ169±Ê 41,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ π¨2µø 388,ª˝»∞πÊπ¸,2,200,0,30,Mar-10,02-2094-0284,37.61357117,127.074379,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ¡ﬂ∂˚ø™∑Œ 164,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ π¨2µø 244-92,ª˝»∞πÊπ¸,5,200,0,30,Aug-14,02-2094-0284,37.60812421,127.0766178,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ¡ﬂ∂˚ø™∑Œ 184,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ π¨2µø 239-119,ª˝»∞πÊπ¸,5,200,0,30,Feb-15,02-2094-0284,37.60982924,127.0762921,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ¡ﬂ∂˚ø™∑Œ 140,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ π¨2µø 250-13,ª˝»∞πÊπ¸,3,200,0,30,Feb-15,02-2094-0284,37.60600981,127.0770324,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ¡ﬂ∂˚ø™∑Œ43±Ê 37,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ π¨2µø 236-40,ª˝»∞πÊπ¸,1,200,0,30,Feb-15,02-2094-0284,37.6125946,127.0733643,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ µø¿œ∑Œ143±Ê 78,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ π¨2µø 248-65,ª˝»∞πÊπ¸,3,200,0,30,Dec-16,02-2094-0284,37.60488129,127.0743027,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ µø¿œ∑Œ143±Ê 12-12,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ π¨2µø 250-25,ª˝»∞πÊπ¸,2,200,0,30,Dec-16,02-2094-0284,37.60578918,127.0777435,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ µø¿œ∑Œ145±Ê 7,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ π¨2µø 250-26,ª˝»∞πÊπ¸,3,200,0,30,Dec-16,02-2094-0284,37.60617065,127.0780182,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ π¨2µø 242-43,ª˝»∞πÊπ¸,2,200,0,30,May-17,02-2094-0284,37.60765839,127.0729294,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ π¨2µø 233-82,ª˝»∞πÊπ¸,4,200,0,30,May-17,02-2094-0284,37.61642075,127.0750046,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ µø¿œ∑Œ 157∂Û±Ê 12-6,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ π¨2µø 240-58,ª˝»∞πÊπ¸,1,200,0,30,Mar-10,02-2094-0284,37.61028671,127.0754318,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ¡ﬂ∂˚ø™∑Œ 173-1,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ π¨2µø 243-15,ª˝»∞πÊπ¸,4,200,0,30,Dec-17,02-2094-0284,37.60897065,127.0762122,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ ¡ﬂ∂˚ø™∑Œ 219,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ π¨2µø 237-3,ª˝»∞πÊπ¸,2,200,0,30,Dec-17,02-2094-0284,37.61294937,127.0755005,2020/05/06
º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏√ª,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ µø¿œ∑Œ163±Ê 22,º≠øÔ∆Ø∫∞Ω√ ¡ﬂ∂˚±∏ π¨2µø 238-122,ª˝»∞πÊπ¸,3,200,0,30,Dec-17,02-2094-0284,37.61196518,127.075882,2020/05/06
